split,t0
train,20215227
train,20215233
train,20215239
train,20215245
train,20215251
train,20215257
train,20215263
train,20215269
train,20215275
train,20215281
train,20215287
train,20215293
train,20215299
train,20215305
train,20215311
train,20215317
train,20215323
train,20215329
train,20215335
train,20215341
train,20215347
train,20215353
train,20215359
train,20215365
train,20215371
train,20215377
train,20215383
train,20215389
train,20215395
train,20215401
train,20215407
train,20215413
train,20215419
train,20215425
train,20215431
train,20215437
train,20215443
train,20215449
train,20215455
train,20215461
train,20215467
train,20215473
train,20215479
train,20215485
train,20215491
train,20215497
train,20215503
train,20215509
train,20215515
train,20215521
train,20215527
train,20215533
train,20215539
train,20215545
train,20215551
train,20215557
train,20215563
train,20215569
train,20215575
train,20215581
train,20215587
train,20215593
train,20215599
train,20215605
train,20215611
train,20215617
train,20215623
train,20215629
train,20215635
train,20215641
train,20215647
train,20215653
train,20215659
train,20215665
train,20215671
train,20215677
train,20215683
train,20215689
train,20215695
train,20215701
train,20215707
train,20215713
train,20215719
train,20215725
train,20215731
train,20215737
train,20215743
train,20215749
train,20215755
train,20215761
train,20215767
train,20215773
train,20215779
train,20215785
train,20215791
train,20215797
train,20215803
train,20215809
train,20215815
train,20215821
train,20215827
train,20215833
train,20215839
train,20215845
train,20215851
train,20215857
train,20215863
train,20215869
train,20215875
train,20215881
train,20215887
train,20215893
train,20215899
train,20215905
train,20215911
train,20215917
train,20215923
train,20215929
train,20215935
train,20215941
train,20215947
train,20215953
train,20215959
train,20215965
train,20215971
train,20215977
train,20215983
train,20215989
train,20215995
train,20216001
train,20216007
train,20216013
train,20216019
train,20216025
train,20216031
train,20216037
train,20216043
train,20216049
train,20216055
train,20216061
train,20216067
train,20216073
train,20216079
train,20216085
train,20216091
train,20216097
train,20216103
train,20216109
train,20216115
train,20216121
train,20216127
train,20216133
train,20216139
train,20216145
train,20216151
train,20216157
train,20216163
train,20216169
train,20216175
train,20216181
train,20216187
train,20216193
train,20216199
train,20216205
train,20216211
train,20216217
train,20216223
train,20216229
train,20216235
train,20216241
train,20216247
train,20216253
train,20216259
train,20216265
train,20216271
train,20216277
train,20216283
train,20216289
train,20216295
train,20216301
train,20216307
train,20216313
train,20216319
train,20216325
train,20216331
train,20216337
train,20216343
train,20216349
train,20216355
train,20216361
train,20216367
train,20216373
train,20216379
train,20216385
train,20216391
train,20216397
train,20216403
train,20216409
train,20216415
train,20216421
train,20216427
train,20216433
train,20216439
train,20216445
train,20216451
train,20216457
train,20216463
train,20216469
train,20216475
train,20216481
train,20216487
train,20216493
train,20216499
train,20216505
train,20216511
train,20216517
train,20216523
train,20216529
train,20216535
train,20216541
train,20216547
train,20216553
train,20216559
train,20216565
train,20216571
train,20216577
train,20216583
train,20216589
train,20216595
train,20216601
train,20216607
train,20216613
train,20216619
train,20216625
train,20216631
train,20216637
train,20216643
train,20216649
train,20216655
train,20216661
train,20216667
train,20216673
train,20216679
train,20216685
train,20216691
train,20216697
train,20216703
train,20216709
train,20216715
train,20216721
train,20216727
train,20216733
train,20216739
train,20216745
train,20216751
train,20216757
train,20216763
train,20216769
train,20216775
train,20216781
train,20216787
train,20216793
train,20216799
train,20216805
train,20216811
train,20216817
train,20216823
train,20216829
train,20216835
train,20216841
train,20216847
train,20216853
train,20216859
train,20216865
train,20216871
train,20216877
train,20216883
train,20216889
train,20216895
train,20216901
train,20216907
train,20216913
train,20216919
train,20216925
train,20216931
train,20216937
train,20216943
train,20216949
train,20216955
train,20216961
train,20216967
train,20216973
train,20216979
train,20216985
train,20216991
train,20216997
train,20217003
train,20217009
train,20217015
train,20217021
train,20217027
train,20217033
train,20217039
train,20217045
train,20217051
train,20217057
train,20217063
train,20217069
train,20217075
train,20217081
train,20217087
train,20217093
train,20217099
train,20217105
train,20217111
train,20217117
train,20217123
train,20217129
train,20217135
train,20217141
train,20217147
train,20217153
train,20217159
train,20217165
train,20217171
train,20217177
train,20217183
train,20217189
train,20217195
train,20217201
train,20217207
train,20217213
train,20217219
train,20217225
train,20217231
train,20217237
train,20217243
train,20217249
train,20217255
train,20217261
train,20217267
train,20217273
train,20217279
train,20217285
train,20217291
train,20217297
train,20217303
train,20217309
train,20217315
train,20217321
train,20217327
train,20217333
train,20217339
train,20217345
train,20217351
train,20217357
train,20217363
train,20217369
train,20217375
train,20217381
train,20217387
train,20217393
train,20217399
train,20217405
train,20217411
train,20217417
train,20217423
train,20217429
train,20217435
train,20217441
train,20217447
train,20217453
train,20217459
train,20217465
train,20217471
train,20217477
train,20217483
train,20217489
train,20217495
train,20217501
train,20217507
train,20217513
train,20217519
train,20217525
train,20217531
train,20217537
train,20217543
train,20217549
train,20217555
train,20217561
train,20217567
train,20217573
train,20217579
train,20217585
train,20217591
train,20217597
train,20217603
train,20217609
train,20217615
train,20217621
train,20217627
train,20217633
train,20217639
train,20217645
train,20217651
train,20217657
train,20217663
train,20217669
train,20217675
train,20217681
train,20217687
train,20217693
train,20217699
train,20217705
train,20217711
train,20217717
train,20217723
train,20217729
train,20217735
train,20217741
train,20217747
train,20217753
train,20217759
train,20217765
train,20217771
train,20217777
train,20217783
train,20217789
train,20217795
train,20217801
train,20217807
train,20217813
train,20217819
train,20217825
train,20217831
train,20217837
train,20217843
train,20217849
train,20217855
train,20217861
train,20217867
train,20217873
train,20217879
train,20217885
train,20217891
train,20217897
train,20217903
train,20217909
train,20217915
train,20217921
train,20217927
train,20217933
train,20217939
train,20217945
train,20217951
train,20217957
train,20217963
train,20217969
train,20217975
train,20217981
train,20217987
train,20217993
train,20217999
train,20218005
train,20218011
train,20218017
train,20218023
train,20218029
train,20218035
train,20218041
train,20218047
train,20218053
train,20218059
train,20218065
train,20218071
train,20218077
train,20218083
train,20218089
train,20218095
train,20218101
train,20218107
train,20218113
train,20218119
train,20218125
train,20218131
train,20218137
train,20218143
train,20218149
train,20218155
train,20218161
train,20218167
train,20218173
train,20218179
train,20218185
train,20218191
train,20218197
train,20218203
train,20218209
train,20218215
train,20218221
train,20218227
train,20218233
train,20218239
train,20218245
train,20218251
train,20218257
train,20218263
train,20218269
train,20218275
train,20218281
train,20218287
train,20218293
train,20218299
train,20218305
train,20218311
train,20218317
train,20218323
train,20218329
train,20218335
train,20218341
train,20218347
train,20218353
train,20218359
train,20218365
train,20218371
train,20218377
train,20218383
train,20218389
train,20218395
train,20218401
train,20218407
train,20218413
train,20218419
train,20218425
train,20218431
train,20218437
train,20218443
train,20218449
train,20218455
train,20218461
train,20218467
train,20218473
train,20218479
train,20218485
train,20218491
train,20218497
train,20218503
train,20218509
train,20218515
train,20218521
train,20218527
train,20218533
train,20218539
train,20218545
train,20218551
train,20218557
train,20218563
train,20218569
train,20218575
train,20218581
train,20218587
train,20218593
train,20218599
train,20218605
train,20218611
train,20218617
train,20218623
train,20218629
train,20218635
train,20218641
train,20218647
train,20218653
train,20218659
train,20218665
train,20218671
train,20218677
train,20218683
train,20218689
train,20218695
train,20218701
train,20218707
train,20218713
train,20218719
train,20218725
train,20218731
